Crystal_Structure,Lattice_Parameters,formula,TN,Space_Group,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,compound possible,max ionic char,avg ionic char
Perovskite,"{'a': '5.560 Ã…', 'b': '7.768 Ã…', 'c': '5.463 Ã…'}",Ca1.2La0.8Ru1.6Co0.4O6,22.0,Pnma,Ca1.2 La0.8 Ru1.6 Co0.4 O6,8.0,57.0,49.0,19.880000000000003,14.256,8.0,7.0,87.0,80.0,65.36,25.968,87.0,15.9994,138.90547,122.90607000000001,44.049965400000005,34.613950176,15.9994,54.8,2607.0,2552.2,749.96,834.1920000000002,54.8,2.0,16.0,14.0,11.72,5.136,16.0,2.0,6.0,4.0,3.12,1.344,2.0,66.0,207.0,141.0,105.68000000000002,47.616,66.0,1.0,3.44,2.44,2.6992000000000003,0.8889599999999998,3.44,1.0,2.0,1.0,1.8399999999999999,0.2688000000000001,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4800000000000002,2.2079999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.720000000000001,1.3279999999999996,6.0,0.0,1.0,1.0,0.16,0.26880000000000004,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.3199999999999998,1.9007999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.68,1.4592000000000003,2.0,9.105,37.77,28.665000000000003,15.518600000000001,8.76096,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.061938848000000005,0.11892258816000001,0.0,12.0,225.0,213.0,88.52000000000001,91.824,12.0,5,0.6387487769068525,0.6058683430544989,0.600205291568597,0.6000093807083442,0.600000115354023,1.8399999999999999,2.4,1.4800000000000002,0.0,0.3216783216783216,0.41958041958041953,0.25874125874125875,0.0,d,Ru,-0.210375,d,Ru,-0.210375,0.0,,,
Perovskite,"{'a': '5.638 Ã…', 'b': '7.878 Ã…', 'c': '5.574 Ã…'}",La2CoRuO6,26.0,P 21/n,La2 Co1 Ru1 O6,8.0,57.0,49.0,23.3,18.360000000000003,8.0,13.0,87.0,74.0,66.2,24.96,87.0,15.9994,138.90547,122.90607000000001,53.38105350000001,44.857984200000004,15.9994,54.8,2607.0,2552.2,708.98,785.016,54.8,3.0,16.0,13.0,11.9,4.92,16.0,2.0,6.0,4.0,3.3,1.56,2.0,66.0,207.0,141.0,108.2,50.64,66.0,1.1,3.44,2.34,2.692,0.8976,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.9,1.1599999999999997,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.7,2.1800000000000006,2.0,9.105,36.8975,27.7925,15.218,8.6718,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,1.9,2.4,1.6,0.0,0.3220338983050847,0.4067796610169491,0.2711864406779661,0.0,d,Ru,-0.210375,d,Ru,-0.210375,0.0,True,0.7456133690005962,0.14426414044968983
Orthorhombic Distorted Perovskite,"{'a': '0.5556 nm', 'b': '0.5565 nm', 'c': '0.7862 nm'}",LaFeO3,750.0,,La1 Fe1 O3,8.0,57.0,49.0,21.4,16.080000000000002,8.0,13.0,87.0,74.0,65.8,25.44,87.0,15.9994,138.90547,122.90607000000001,48.549734,39.060400800000004,15.9994,54.8,1811.0,1756.2,633.6800000000001,694.6560000000001,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,207.0,141.0,107.4,49.68,66.0,1.1,3.44,2.34,2.65,0.9480000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.4,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,36.8975,27.7925,14.988499999999998,8.7636,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,1.4,0.0,0.3448275862068966,0.41379310344827586,0.24137931034482757,0.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,True,0.7456133690005962,0.15169353857603118
Perovskite,"{'a': '3.89 Ã…', 'b': '3.89 Ã…', 'c': '3.89 Ã…'}",La0.33333Ca0.66667MnO3,258.0,,La0.33333 Ca0.66667 Mn1 O3,8.0,57.0,49.0,16.266642,9.9199704,8.0,7.0,87.0,80.0,64.399996,27.120004800000004,87.0,15.9994,138.90547,122.90607000000001,35.191281115020004,23.030257338024,15.9994,54.8,1519.0,1464.2,564.879948,612.0959376,54.8,2.0,16.0,14.0,11.466666,5.4400008,16.0,2.0,6.0,4.0,2.933332,1.1199984,2.0,66.0,207.0,141.0,104.66664599999999,46.39997519999999,66.0,1.0,3.44,2.44,2.5806666,1.03120008,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0666660000000001,1.5733336000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.466666,1.2533344,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.5999940000000001,2.346659999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.7999940000000003,1.7066615999920003,2.0,9.105,37.77,28.665000000000003,15.05635115638,8.969127367448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,93.533354,97.8400248,12.0,4,0.6497863580531681,0.6097183088288148,0.6005598458989951,0.6000414958741779,0.600001033736161,2.0,2.4,1.0666660000000001,0.0,0.3658537031528906,0.4390244437834687,0.19512185306364063,0.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,,,
Perovskite,,La1.33333Sr1.66667Mn2O7,60.0,,La1.33333 Sr1.66667 Mn2 O7,8.0,57.0,49.0,20.444439166666665,14.518512361111112,8.0,8.0,87.0,79.0,61.97222083333333,29.199075694444446,87.0,15.9994,138.90547,122.90607000000001,46.092695476258335,35.10884472230139,15.9994,54.8,1519.0,1464.2,563.5221825,593.5092129166666,54.8,2.0,16.0,14.0,11.111110833333333,5.7037040277777775,16.0,2.0,6.0,4.0,3.194444166666667,1.3935181944444446,2.0,66.0,207.0,141.0,111.74999666666668,53.37499611111111,66.0,0.95,3.44,2.49,2.519166625,1.0743056041666668,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,5.0,5.0,0.9444441666666666,1.3641976543208332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.2777775,1.4166670833333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,9.0,9.0,1.8333308333333331,2.648145555554166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.9999974999999997,1.9999980555541665,2.0,9.105,54.23,45.125,18.690852515733337,13.917916704633335,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,12.0,225.0,213.0,95.97223083333334,97.96760263888889,12.0,4,0.6322114942461459,0.5917157104093075,0.5836735869379163,0.5833506567667152,0.5833335826171181,2.0,2.3333333333333335,0.9444441666666666,0.0,0.378947388365652,0.442105286426594,0.17894732520775394,0.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,,,
Perovskite,,Bi0.9Pb0.1Fe0.9Mg0.033333Nb0.066667O3,543.15,,Bi0.9 Pb0.1 Fe0.9 Mg0.033333 Nb0.066667 O3,8.0,83.0,75.0,26.6866686,22.86702330577752,8.0,47.0,87.0,40.0,80.2799986,10.152002240000002,87.0,15.9994,208.9804,192.981,62.813001640092,59.19823744601119,15.9994,54.8,2750.0,2695.2,511.6843218000001,548.26118616,54.8,2.0,16.0,14.0,14.1000002,2.6039996879999996,16.0,2.0,6.0,4.0,3.2066668,1.45075568977776,2.0,66.0,164.0,98.0,96.0466682,36.05600184,66.0,1.31,3.44,2.13,2.833666686,0.7275999768,3.44,1.0,2.0,1.0,1.9866666,0.02631124088888005,2.0,0.0,4.0,4.0,2.98,1.2312,4.0,0.0,10.0,10.0,3.1333336,3.8017776835555197,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,29.0,27.0,10.9000002,7.199999919999999,6.0,0.0,1.0,1.0,0.0133334,0.02631124088888,0.0,0.0,4.0,4.0,1.8199999999999998,0.7280000000000001,2.0,0.0,6.0,6.0,0.8000004000000001,1.29066720533328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6333338,0.7951113262221601,2.0,9.105,32.95,23.845000000000002,14.282599686000001,7.492055510160002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.379919304,0.62306765856,0.0,12.0,229.0,217.0,59.42666899999999,73.98560364,12.0,6,0.6522439904752821,0.6106207661582732,0.6005820751411862,0.6000374844065867,0.6000007085842344,1.9866666,2.98,3.1333336,2.8,0.1822629874814131,0.2733944903964314,0.2874617928906093,0.25688072923154626,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,,Bi0.8Pb0.2Fe0.8Mg0.066667Nb0.133333O3,593.15,,Bi0.8 Pb0.2 Fe0.8 Mg0.066667 Nb0.133333 O3,8.0,83.0,75.0,26.7733314,23.16942120177752,8.0,47.0,87.0,40.0,80.1600014,10.143997760000001,87.0,15.9994,208.9804,192.981,63.061269559908,59.81695542016032,15.9994,54.8,2750.0,2695.2,519.4082782000002,557.52993384,54.8,2.0,16.0,14.0,13.999999800000001,2.720000319999999,16.0,2.0,6.0,4.0,3.2133332,1.46168875377776,2.0,66.0,164.0,98.0,96.49333179999999,36.59199816,66.0,1.31,3.44,2.13,2.833333314,0.7280000231999999,3.44,1.0,2.0,1.0,1.9733334,0.05191098488888,2.0,0.0,4.0,4.0,2.96,1.2608000000000001,4.0,0.0,10.0,10.0,3.0666664,3.76177785955552,0.0,0.0,14.0,14.0,2.8000000000000003,4.4799999999999995,0.0,2.0,29.0,27.0,10.7999998,7.20000008,6.0,0.0,1.0,1.0,0.026666600000000002,0.051910984888880005,0.0,0.0,4.0,4.0,1.8399999999999999,0.7360000000000001,2.0,0.0,6.0,6.0,0.7999996,1.30133278933328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.6666662000000003,0.8711108942221599,2.0,9.105,32.95,23.845000000000002,14.366200314000002,7.477024477280001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.33770604800000004,0.56734616064,0.0,12.0,229.0,217.0,63.453331000000006,78.20906312000002,12.0,6,0.6431865103615902,0.6075683300012898,0.6003234650988516,0.6000164377614209,0.6000002182066936,1.9733334,2.96,3.0666664,2.8000000000000003,0.18271605893918627,0.27407407914952,0.28395059785093696,0.25925926406035676,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,,Bi0.7Pb0.3Fe0.7Mg0.1Nb0.2O3,633.15,,Bi0.7 Pb0.3 Fe0.7 Mg0.1 Nb0.2 O3,8.0,83.0,75.0,26.860000000000003,23.4672,8.0,47.0,87.0,40.0,80.04,10.135999999999996,87.0,15.9994,208.9804,192.981,63.3095512,60.422437824,15.9994,54.8,2750.0,2695.2,527.1326,566.79912,54.8,2.0,16.0,14.0,13.9,2.84,16.0,2.0,6.0,4.0,3.22,1.4728,2.0,66.0,164.0,98.0,96.93999999999998,37.128,66.0,1.31,3.44,2.13,2.833,0.7283999999999999,3.44,1.0,2.0,1.0,1.9600000000000002,0.07679999999999984,2.0,0.0,4.0,4.0,2.94,1.2888,4.0,0.0,10.0,10.0,3.0,3.72,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,29.0,27.0,10.7,7.2,6.0,0.0,1.0,1.0,0.04,0.07680000000000001,0.0,0.0,4.0,4.0,1.86,0.744,2.0,0.0,6.0,6.0,0.8,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.7,0.9480000000000001,2.0,9.105,32.95,23.845000000000002,14.449800000000002,7.455304000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.295492792,0.50824760224,0.0,12.0,229.0,217.0,67.47999999999999,82.1104,12.0,6,0.6362389488234746,0.6053011728187837,0.6001672647403784,0.60000646423159,0.6000000574109972,1.9600000000000002,2.94,3.0,2.8,0.18317757009345798,0.27476635514018694,0.28037383177570097,0.2616822429906542,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,"{'a': '0.407 nm', 'b': '0.407 nm', 'c': '0.407 nm'}",FeKCoF3,114.0,,Fe1 K1 Co1 F3,9.0,27.0,18.0,16.5,7.5,9.0,3.0,93.0,90.0,65.83333333333333,27.166666666666668,93.0,18.9984032,58.933195,39.9347918,35.1452841,16.1468809,18.9984032,53.5,1811.0,1757.5,679.3383333333333,740.1077777777779,53.5,1.0,17.0,16.0,11.5,5.5,17.0,2.0,4.0,2.0,3.0,1.0,2.0,57.0,203.0,146.0,105.33333333333333,48.333333333333336,57.0,0.82,3.98,3.16,2.7449999999999997,1.235,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,7.0,7.0,2.1666666666666665,2.8888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,6.5,1.8333333333333333,7.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.1666666666666667,1.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.8333333333333333,1.1111111111111112,1.0,9.7075,73.1066666667,63.3991666667,20.534027777783333,17.524212962972218,9.7075,0.0,1.97,1.97,0.985,0.985,1.97,0.0,2.1106628,2.1106628,0.6098556666666667,0.8131408888888889,0.0,15.0,229.0,214.0,116.16666666666667,101.16666666666667,15.0,4,0.5773502691896257,0.5178720843256431,0.5012285160432101,0.5000979240259901,0.5000025402050967,1.8333333333333333,2.5,2.1666666666666665,0.0,0.28205128205128205,0.38461538461538464,0.3333333333333333,0.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,False,0.9176189628313963,0.20229941187262382
Perovskite,"{'a': '4.0504 Ã…', 'b': '4.0504 Ã…', 'c': '4.1190 Ã…'}",PbFe0.5Nb0.5O3,156.5,,Pb1 Fe0.5 Nb0.5 O3,8.0,82.0,74.0,27.9,24.259999999999998,8.0,47.0,87.0,40.0,78.6,11.040000000000003,87.0,15.9994,207.2,191.20059999999998,65.914778,61.91240919999999,15.9994,54.8,2750.0,2695.2,609.1020000000001,668.5592,54.8,5.0,16.0,11.0,13.7,2.8800000000000003,16.0,2.0,6.0,4.0,3.3,1.56,2.0,66.0,164.0,98.0,98.4,38.88,66.0,1.6,3.44,1.8399999999999999,2.873,0.6803999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,5.0,28.0,23.0,10.5,7.0,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,6.0,6.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.1,1.3199999999999998,2.0,9.105,28.11,19.005,13.975999999999999,6.494399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.0,103.2,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,1.9,2.8,3.0,2.8,0.18095238095238095,0.26666666666666666,0.2857142857142857,0.26666666666666666,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,"{'a': '4.0504 Ã…', 'b': '4.0504 Ã…', 'c': '4.1190 Ã…'}",PbFe0.5Ta0.5O3,156.5,,Pb1 Fe0.5 Ta0.5 O3,8.0,82.0,74.0,31.1,28.740000000000002,8.0,48.0,87.0,39.0,78.7,10.879999999999999,87.0,15.9994,207.2,191.20059999999998,74.718928,74.2382192,15.9994,54.8,3290.0,3235.2,663.1020000000001,754.9592,54.8,5.0,16.0,11.0,13.7,2.8800000000000003,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,170.0,104.0,99.0,39.6,66.0,1.5,3.44,1.94,2.8630000000000004,0.6923999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.9,3.4799999999999995,0.0,0.0,14.0,14.0,4.2,5.880000000000001,0.0,6.0,28.0,22.0,11.9,7.860000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,7.0,7.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.1,1.3199999999999998,2.0,9.105,28.11,19.005,13.970000000000002,6.4860000000000015,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.0,103.2,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.8,2.9,4.2,0.1680672268907563,0.2352941176470588,0.24369747899159663,0.35294117647058826,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,,TbMnO3,40.0,,Tb1 Mn1 O3,8.0,65.0,57.0,22.8,17.76,8.0,29.0,87.0,58.0,68.4,22.32,87.0,15.9994,158.92535,142.92595,52.372319000000005,43.647502800000005,15.9994,54.8,1629.0,1574.2,662.48,729.216,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,106.2,48.239999999999995,66.0,1.21,3.44,2.23,2.616,0.9888,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,9.0,9.0,1.8,2.88,0.0,6.0,11.0,5.0,7.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,31.7366666667,22.6316666667,13.907850574720001,7.131526436792001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,1.0,1.8,0.2777777777777778,0.3333333333333333,0.1388888888888889,0.25,f,Tb,-0.256311,f,Tb,-0.256311,0.0,False,0.7456133690005962,0.16231835307545583
Hexagonal perovskite-type,,Sr6Co5O15,32.0,R32,Sr6 Co5 O15,8.0,38.0,30.0,18.576923076923077,12.20414201183432,8.0,8.0,87.0,79.0,63.19230769230769,27.470414201183434,87.0,15.9994,87.62,71.62060000000001,40.78372980769231,28.597303624260356,15.9994,54.8,1768.0,1713.2,613.9230769230769,645.1420118343195,54.8,2.0,16.0,14.0,11.423076923076923,5.281065088757397,16.0,2.0,5.0,3.0,3.076923076923077,1.242603550295858,2.0,66.0,195.0,129.0,107.3076923076923,47.662721893491124,66.0,0.95,3.44,2.49,2.5653846153846156,1.009171597633136,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3076923076923075,1.952662721893491,4.0,0.0,7.0,7.0,1.3461538461538463,2.1745562130177514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.653846153846154,1.6863905325443787,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1538461538461537,0.9763313609467456,2.0,0.0,3.0,3.0,0.5769230769230769,0.9319526627218936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7307692307692308,0.7988165680473371,2.0,9.105,54.23,45.125,19.73769230769231,15.919526627218936,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.29778292307692306,0.4810339526627218,0.0,12.0,225.0,213.0,96.15384615384616,97.10059171597634,12.0,3,0.6504436355879908,0.5957333142450874,0.5785700192588195,0.5770956401897427,0.5769301030392269,2.0,2.3076923076923075,1.3461538461538463,0.0,0.35374149659863946,0.4081632653061224,0.2380952380952381,0.0,d,Co,-0.322368,d,Co,-0.322368,0.0,False,0.7877573323062756,0.16407539863675763
